Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Serrated CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC,Conventional CRC
5.017921908,3.321928095,3.981852653,4.078951341,4.112700133,3.981852653,5.99095486,3.897240426,5.332707934,5.485426827,4.638073837,4.655351829,3.350497247,4.817623258,4.572889668,3.867896464,5.06608919,4.705977902,5.708739041,3.321928095,5.173926932,3.797012978,5.842978832,5.078951341,5.057450272,6.01346226,5.498250868,5.649615459,5.566815154,3.321928095,4.944858446,4.827819025,4.614709844,3.321928095,3.321928095,5.887525271,5.070389328
5.263034406,4.655351829,5.416164165,5.343407822,4.596935142,4.694880193,3.321928095,5.432959407,5.760220946,4.887525271,5.209453366,3.321928095,3.378511623,5.551516018,3.321928095,5.01346226,5.700439718,5.061776198,5.708739041,6.525129251,5.221103725,5.575917361,3.596935142,3.364572432,4.649615459,3.321928095,4.797012978,6.002252452,5.719731057,5.885086225,5.626439137,5.663913842,5.730639956,5.741466986,3.321928095,5.197708158,5.646738698
5.141596278,5.711494907,5.475733431,6.905687849,3.321928095,3.608809243,3.596935142,3.321928095,4.744161096,3.419538892,5.462706751,4.112700133,5.378511623,5.778734244,3.321928095,5.395748328,5.529820947,6.48864354,4.626439137,4.847996907,5.070389328,4.906890596,4.66106548,3.744161096,4.911691582,3.321928095,5.697662633,3.321928095,5.336283388,5.157852169,4.981852653,5.778734244,4.672425342,5.157852169,5.06608919,3.321928095,3.678071905
4.548436625,3.364572432,5.692092375,3.321928095,6.512542955,5.478971805,5.28169825,5.50779464,4.781359714,5.822730148,3.321928095,5.255500733,6.517275693,3.350497247,5.044394119,6.307428525,8.126188211,6.085339669,5.970393538,5.94016675,5.827819025,5.251719093,6.257387843,3.392317423,4.770829046,5.255500733,4.596935142,5.510961919,5.209453366,4.554588852,10.08719762,5.578938713,3.498250868,5.700439718,4.672425342,5.022367813,5.885086225
3.655351829,3.321928095,3.498250868,4.87282876,3.64385619,3.40599236,6.599912842,3.321928095,4.217230716,3.510961919,3.321928095,8.48058827,6.469234794,6.652486495,3.321928095,3.608809243,3.321928095,4.061776198,5.749534268,3.321928095,3.321928095,5.137503524,3.321928095,3.321928095,5.942514505,5.385431037,3.321928095,4.452858965,4.017921908,6.865423978,3.321928095,3.321928095,3.510961919,3.95419631,4.44625623,6.394033895,6.100136671
5.371558863,3.321928095,3.321928095,5.532940288,4.672425342,3.711494907,5.757556689,8.100662339,5.697662633,4.5360529,6.011227255,5.944858446,6.793115555,7.174925683,5.169925001,5.649615459,5.689299161,4.459431619,7.303780748,3.321928095,7.382840144,6.392317423,5.768184325,7.898450233,4.193771743,6.441284272,3.596935142,3.981852653,8.230741003,4.705977902,4.270528942,5.773468928,6.0725346,7.372429792,5.057450272,5.307428525,4.209453366
5.004501392,4.925999419,4.336283388,4.765534746,5.318316841,5.053111336,4.995484519,3.321928095,4.54225805,4.572889668,3.321928095,4.916476644,3.321928095,4.727920455,4.963474124,4.161887682,5.498250868,5.303780748,4.350497247,5.765534746,3.916476644,5.153805336,4.185866545,4.700439718,4.129283017,4.329123596,6.181897643,4.66106548,4.578938713,4.044394119,5.189824559,3.321928095,4.614709844,3.711494907,4.399171094,4.137503524,3.321928095
6.376776572,6.617651119,6.523561956,5.590961241,6.93191939,5.87774425,5.189824559,6.928370323,6.44625623,5.578938713,5.419538892,3.321928095,5.590961241,6.290940402,6.836681593,5.984133595,7.122051448,4.439623138,6.316507819,5.773468928,5.292781749,5.217230716,4.053111336,4.944858446,6.307428525,3.321928095,5.882643049,3.5360529,5.765534746,5.974988112,6.100136671,6.345183447,5.578938713,6.268658955,3.321928095,3.321928095,4.655351829
4.255500733,3.321928095,4.977279923,5.412781525,5.452858965,3.321928095,3.336283388,4.995484519,4.185866545,3.321928095,4.791814071,5.727920455,5.944858446,3.321928095,5.236492618,4.862947248,5.716990894,4.232660757,4.307428525,4.087462841,5.205548911,3.321928095,5.678071905,3.321928095,4.963474124,3.321928095,3.321928095,3.711494907,4.584962501,5.205548911,3.99095486,3.733354341,3.40599236,4.95419631,4.452858965,5.472487771,5.343407822
3.321928095,3.857980995,3.632268215,4.161887682,3.321928095,4.40599236,3.632268215,3.321928095,3.321928095,5.545350645,5.044394119,6.882643049,3.44625623,3.321928095,3.321928095,5.498250868,3.321928095,5.520422249,4.232660757,5.205548911,4.738767837,6.015693807,5.244125943,5.173926932,3.321928095,3.321928095,3.321928095,3.321928095,4.572889668,3.321928095,4.678071905,5.442943496,3.321928095,5.840463234,5.392317423,5.517275693,3.321928095
4.689299161,4.694880193,3.321928095,4.263034406,5.797012978,4.827819025,4.419538892,6.274261661,5.504620392,5.364572432,5.794415866,5.388878339,5.185866545,3.321928095,5.112700133,5.727920455,6.307428525,6.361066489,4.694880193,5.802193217,5.82527683,6.62497818,6.571373436,5.590961241,5.708739041,4.078951341,5.830356747,3.321928095,4.66106548,5.442943496,5.791814071,5.64385619,4.832890014,5.64385619,6.307428525,6.510961919,3.596935142
3.733354341,4.343407822,3.321928095,4.733354341,4.608809243,4.321928095,3.459431619,4.892391026,3.321928095,5.217230716,3.321928095,6.376776572,5.566815154,3.700439718,5.083213368,4.64385619,5.112700133,4.336283388,3.321928095,3.321928095,5.201633861,3.321928095,5.961160258,3.321928095,4.857980995,3.321928095,3.321928095,6.177917792,4.112700133,3.560714954,4.977279923,4.371558863,3.867896464,5.141596278,4.944858446,4.09592442,5.757556689
5.916476644,4.112700133,3.321928095,4.129283017,9.561287945,3.321928095,3.321928095,5.632268215,3.321928095,3.87774425,4,5.318316841,3.321928095,3.321928095,3.321928095,3.321928095,4.632268215,4.694880193,3.321928095,3.321928095,4.314696526,3.459431619,4.432959407,4.689299161,4.66106548,3.321928095,3.321928095,4.66106548,3.321928095,3.321928095,3.321928095,3.321928095,3.321928095,3.817623258,3.321928095,3.632268215,3.510961919
3.776103988,3.321928095,5.399171094,3.944858446,6.050936965,3.744161096,4.949534933,3.827819025,5.469234794,4.452858965,6.123086751,4.321928095,4.177917792,4.672425342,5.974988112,5.465974465,4.678071905,5.169925001,6.22881869,6.022367813,6.024585638,4.112700133,5.914086097,5.807354922,6.314696526,5.64385619,5.809928866,4.887525271,6.464341533,5.336283388,4.061776198,6.074676686,5.475733431,5.778734244,4.439623138,6.155830172,5.378511623
4.177917792,5.8899602,3.321928095,7.666046429,3.64385619,4.472487771,5.06608919,4.078951341,5.017921908,5.343407822,4.321928095,5.442943496,5.314696526,5.06608919,5.64096791,4.596935142,5.526694846,5.765534746,4.478971805,5.236492618,7.375039431,3.321928095,5.62058641,6.057450272,7.056366761,4.061776198,3.321928095,5.5360529,4.177917792,7.470048726,4.906890596,5.108524457,3.321928095,5.270528942,3.632268215,3.321928095,3.364572432
4.64385619,6.110613806,5.744161096,4.683696454,6.017921908,4.285402219,4.169925001,6.261154673,5.87282876,4.738767837,3.321928095,3.321928095,3.733354341,6.441284272,5.510961919,6.741466986,4.678071905,4.842978832,5.733354341,6.48058827,3.608809243,6.133399125,3.321928095,6.354028938,5.897240426,5.66106548,6.859224162,5.307428525,3.321928095,5.074676686,6.574404309,3.321928095,6.006746832,7.199672345,5.462706751,4.972692654,3.548436625
3.321928095,4.498250868,4.510961919,4.995484519,5.517275693,5.475733431,4.944858446,3.321928095,4.478971805,4.649615459,5.459431619,6.137503524,3.523561956,5.255500733,5.557655155,3.378511623,5,4.560714954,5.133399125,5.744161096,5.43629512,3.925999419,5.350497247,5.112700133,5.539158811,5.201633861,4.958842675,4.64385619,4.177917792,5.224966365,5.061776198,3.321928095,5.133399125,5.197708158,4.232660757,4.827819025,5.736063628
5.402585758,5.675251386,5.599912842,4.498250868,3.867896464,3.321928095,5.173926932,4.812498225,5.465974465,5.48864354,3.321928095,5,4.240314329,3.321928095,5.121015401,4.185866545,5.289096702,3.666756592,4.169925001,4.666756592,4.66106548,3.459431619,5.177917792,4.968090752,3.321928095,4.232660757,3.321928095,5.449561375,3.321928095,3.321928095,5.66106548,5.776103988,4.655351829,4.842978832,4.419538892,5.224966365,3.321928095
5.311067102,4.578938713,3.350497247,7.38024459,5.031218731,3.5360529,3.321928095,5.827819025,4.972692654,4.504620392,5.491853096,3.321928095,3.321928095,3.364572432,4.070389328,4.572889668,6.23457796,5.602884409,4.177917792,4.842978832,4.995484519,5.303780748,4.240314329,3.321928095,3.321928095,7.744833837,4.944858446,3.321928095,6.264911693,4.95419631,3.321928095,5.185866545,6.059614856,3.321928095,6.543805176,6.626439137,6.472487771
3.944858446,4.329123596,3.321928095,3.817623258,3.321928095,3.321928095,6.289096702,4.5360529,5.169925001,3.5360529,5.09592442,5.452858965,5.022367813,5.01346226,4.343407822,4.343407822,5.357552005,5.87282876,4.887525271,4.517275693,5.201633861,6.175923742,5.832890014,3.321928095,5.773468928,5.432959407,3.321928095,5.296457407,4.343407822,3.364572432,5.277984747,4.292781749,3.95419631,4.770829046,5,6.211401637,6.040015679
6.093813673,6.338067798,6.217230716,3.321928095,4.683696454,6.963474124,4.177917792,4.887525271,7.159871337,6.352264173,5.563768278,5.566815154,6.607330314,5.599912842,6.024585638,7.139551352,6.296457407,3.321928095,6.626439137,6.147713722,6.914086097,5.885086225,3.321928095,6.083213368,5.904484098,5.984133595,3.321928095,3.432959407,6.655351829,3.321928095,5.498250868,6.857980995,4.781359714,3.321928095,5.944858446,4.201633861,5.395748328
5.074676686,5.754887502,5.510961919,5.703211467,5.8899602,3.321928095,3.5360529,5.329123596,6.10433666,6.06608919,6.627898616,6.290940402,5.794415866,5.692092375,4.185866545,6.04220656,6.402585758,5.485426827,5.649615459,4.87282876,5.456149035,5.608809243,6.209453366,6.159871337,5.557655155,5.388878339,5.091699834,3.887525271,5.371558863,5.984133595,4.807354922,5.951867504,3.321928095,5.902073579,6.207502459,5.022367813,5.680886921
4.112700133,5.116863758,4.62058641,4.09592442,4.504620392,3.722466024,3.584962501,4.689299161,5.165911939,3.887525271,4.666756592,6.118941073,5.968090752,4.786596362,3.364572432,5.044394119,4.822730148,5.933100475,4.727920455,4.887525271,5.221103725,4.733354341,3.64385619,4.5360529,3.321928095,3.321928095,4.566815154,5.412781525,5.626439137,4.738767837,3.321928095,5.887525271,3.321928095,3.95419631,5.875288598,3.897240426,4.802193217
4.765534746,3.608809243,4.472487771,4.412781525,5.678071905,3.44625623,3.608809243,3.548436625,4.412781525,3.321928095,3.321928095,6.195741293,5.161887682,3.321928095,3.321928095,3.321928095,3.64385619,3.378511623,7.047669251,3.350497247,5.409390936,3.321928095,3.916476644,3.321928095,6.207502459,6.447909749,3.321928095,4.498250868,3.321928095,5.129283017,3.321928095,3.44625623,3.321928095,3.321928095,5.689299161,3.350497247,3.584962501
6.102238194,3.321928095,5.850499414,4.240314329,5.584962501,5.526694846,6.053111336,5.523561956,5.916476644,5.332707934,5.786596362,6.40599236,5.189824559,4.169925001,5.738767837,3.321928095,6.904484098,6.110613806,6.38024459,6.364572432,4.649615459,5.498250868,6.157852169,5.981852653,5.50779464,5.832890014,5.078951341,6.197708158,5.697662633,4.121015401,6.230741003,3.572889668,4.857980995,6.43629512,5.004501392,5.274261661,5.984133595
3.744161096,6.195741293,4.842978832,5.581953751,3.321928095,3.510961919,3.321928095,3.321928095,3.321928095,3.321928095,3.972692654,3.321928095,4.439623138,3.321928095,3.321928095,4.744161096,3.689299161,3.321928095,3.321928095,7.333602628,3.321928095,3.321928095,3.321928095,3.321928095,6.501439145,4.689299161,3.321928095,7.631540867,3.321928095,3.321928095,4.078951341,3.321928095,3.321928095,5.232660757,3.867896464,4.935459748,3.321928095
5.746850183,4.852997588,5.300123725,4.62058641,4.5360529,5.498250868,6.595443985,5.683696454,5.442943496,5.914086097,3.867896464,6.847996907,6.063934306,3.321928095,4.439623138,5.263034406,5.017921908,5.48864354,5.28169825,4.217230716,3.944858446,5.465974465,3.321928095,5.078951341,5.343407822,3.981852653,3.560714954,4.700439718,3.459431619,4.193771743,3.321928095,3.321928095,5.040015679,6.285402219,5.632268215,4.201633861,4.112700133
3.321928095,5.722466024,4.832890014,5.108524457,5.197708158,5.807354922,6.977279923,4.336283388,3.321928095,3.321928095,4.572889668,5.545350645,4.822730148,4.852997588,5.125155131,3.321928095,3.523561956,5.532940288,6.22881869,4.54225805,4.602884409,6.407692649,5.749534268,5.221103725,5.416164165,3.321928095,4.240314329,6.048759312,3.459431619,5.928370323,4.329123596,3.321928095,4.584962501,5.64385619,4.902073579,4.867896464,5.339850003
3.722466024,5.678071905,4.439623138,4.862947248,5.916476644,5.923624611,5.224966365,5.03562391,3.321928095,3.321928095,4.678071905,4.329123596,4.517275693,3.5360529,3.678071905,3.321928095,3.321928095,4.700439718,4.776103988,3.472487771,4.666756592,4.602884409,4.817623258,4.452858965,4.94016675,5.669593751,3.776103988,4.911691582,5.247927513,3.981852653,4.201633861,3.321928095,5.551516018,4.911691582,5.141596278,4.705977902,5.201633861
5.807354922,3.944858446,5.663913842,5.318316841,4.510961919,5.809928866,4.944858446,5.569855608,5.03562391,5.977279923,4.852997588,6.312882955,6.5360529,3.837943242,5.274261661,5.773468928,6.354028938,5.783980414,4.935459748,3.432959407,5.361066489,5.061776198,6.28169825,3.321928095,4.791814071,5.557655155,3.321928095,5.449561375,4.827819025,3.321928095,4.343407822,5.746850183,5.548436625,5.933100475,5.951867504,5.022367813,5.303780748
3.392317423,5.977279923,5.472487771,3.765534746,3.321928095,5.10433666,3.64385619,3.572889668,4.432959407,3.419538892,3.321928095,4.292781749,5.812498225,5.247927513,3.321928095,5.14974712,6.037821465,5.730639956,3.321928095,3.935459748,4.847996907,3.666756592,5.040015679,3.321928095,3.321928095,5.478971805,4.822730148,3.632268215,4.343407822,3.321928095,4.371558863,3.572889668,4.968090752,5.017921908,5.09592442,5.277984747,5.026800059
7.273329387,8.337621902,6.933100475,7.953032377,6.383704292,3.678071905,4.145677455,4.378511623,6.773468928,4.452858965,6.323730338,3.560714954,3.62058641,5.965784285,8.352264173,6.201633861,6.943686952,6.135452784,6.548436625,7.909293086,6.026800059,5.977279923,7.400025518,6.439623138,4.224966365,5.371558863,4.958842675,5.129283017,5.880195729,5.54225805,8.310612782,5.638073837,5.614709844,7.06501215,4.193771743,4.177917792,6.046578367
5.153805336,3.321928095,4.638073837,4.700439718,4.862947248,4.906890596,5.930737338,4.837943242,4.602884409,3.485426827,4.510961919,5.956521363,5.581953751,5.292781749,4.935459748,5.01346226,5.336283388,5.501439145,5.354028938,5.044394119,4.892391026,3.321928095,5.632268215,4.655351829,5.031218731,4.797012978,3.321928095,4.705977902,4.786596362,4.54225805,4.694880193,4.548436625,4.981852653,4.694880193,3.392317423,4.87774425,4.307428525
4.566815154,5.040015679,4.62058641,3.321928095,3.321928095,5.169925001,5.03562391,4.842978832,4.749534268,5.01346226,5.491853096,4.678071905,5.708739041,4.977279923,3.321928095,5.520422249,5.057450272,5.652486495,4.822730148,3.364572432,4.921245889,4.867896464,6.224966365,4.548436625,3.321928095,3.321928095,4.906890596,4.40599236,4.62058641,4.733354341,3.321928095,4.478971805,4.412781525,3.925999419,5.827819025,6.44625623,5.736063628
4.510961919,5.914086097,5.972692654,3.321928095,4.465974465,4.765534746,4.972692654,5.145677455,5.449561375,4.54225805,4.129283017,4.897240426,5.485426827,5.587964989,5.336283388,3.897240426,4.689299161,3.378511623,3.596935142,5.840463234,5.09592442,5.416164165,6.129283017,5.395748328,3.321928095,4.776103988,5.83541884,5.116863758,5.738767837,5.087462841,4.523561956,4.314696526,5.741466986,3.321928095,5.783980414,4.161887682,4.161887682
5.689299161,4.87282876,6.6395216,7.894817763,6.320123598,5.181897643,5.646738698,5.43629512,4.632268215,3.321928095,5.346956889,3.392317423,5.346956889,6.008988783,5.584962501,5.292781749,7.122051448,6.311067102,5.375039431,8.165911939,4.935459748,4.963474124,3.321928095,6.498250868,5.06608919,4.061776198,5.686500527,6.017921908,5.663913842,5.770829046,7.434628228,5.672425342,5.491853096,4.822730148,4.523561956,4.472487771,6.040015679
3.321928095,3.321928095,3.336283388,5.314696526,5.566815154,4.744161096,3.321928095,3.321928095,3.596935142,3.321928095,5.933100475,6.100136671,4.882643049,4.112700133,5.381975479,3.321928095,3.744161096,4.791814071,5.419538892,5.752213368,5.332707934,3.321928095,5.689299161,3.700439718,4.54225805,4.193771743,3.321928095,5.581953751,4.722466024,4.683696454,4.277984747,3.62058641,5.121015401,5.121015401,4.177917792,6.238404739,4.638073837
4,4.744161096,4.797012978,4.921245889,3.321928095,5.786596362,5.984133595,5.551516018,4.949534933,5.716990894,5.266786541,6.690696444,5.462706751,3.887525271,5.399171094,4.336283388,6.181897643,5.617651119,4.378511623,5.157852169,5.06608919,5.01346226,6.181897643,3.321928095,5.314696526,6.153805336,4.770829046,6.093813673,5.307428525,3.321928095,5.388878339,4.465974465,5.958842675,3.472487771,5.752213368,5.986410935,5.958842675
4.314696526,3.321928095,5.581953751,6.06608919,5.426264755,3.321928095,4.121015401,4.504620392,4.392317423,3.321928095,4.911691582,6.177917792,4.797012978,3.321928095,6.215290306,4.070389328,5.197708158,5.857980995,5.572889668,5.004501392,5.419538892,5.388878339,5.635173947,5.185866545,5.678071905,3.584962501,4.716990894,4.749534268,3.916476644,5.61176256,5.311067102,5.590961241,5.692092375,5.311067102,5.749534268,5.336283388,4.548436625
6.253611152,3.485426827,3.321928095,4.781359714,6.10433666,3.95419631,6.044394119,6.566815154,5.336283388,4.169925001,5.887525271,6.727920455,4.364572432,6.301953395,4.129283017,5.981852653,6.786596362,5.678071905,5.961160258,5.569855608,6.193771743,6.75087444,6.114783447,6.75087444,7.506208389,5.797012978,3.64385619,7.062855655,5.744161096,6.307428525,4.655351829,6.397460726,3.916476644,4.602884409,7.337175869,6.565292521,6.312882955
4.523561956,5.744161096,5.185866545,5.799605422,5.083213368,3.321928095,3.321928095,3.321928095,5.593951284,5.697662633,3.321928095,4.385431037,4.781359714,3.336283388,4.655351829,5.259272487,6.675251386,5.725195817,5.495055528,5.958842675,5.977279923,6.10433666,4.078951341,5.177917792,5.545350645,3.321928095,3.711494907,4.385431037,4.44625623,3.321928095,6.461070114,6.230741003,3.321928095,5.83541884,5.14974712,5.429615964,3.321928095
4.776103988,6.501439145,3.321928095,3.321928095,3.321928095,4.137503524,3.321928095,4.94016675,3.321928095,4.129283017,3.321928095,6.087462841,5.716990894,6.193771743,5.847996907,4.977279923,5.520422249,3.321928095,5.224966365,3.321928095,6.614709844,5.87774425,5.596935142,5.663913842,4.412781525,3.321928095,3.321928095,5.66106548,5.181897643,5.361066489,5.986410935,5.62935662,3.321928095,6.658211483,4.925999419,3.321928095,5.325530332
3.897240426,5.017921908,4.822730148,3.837943242,3.321928095,5.165911939,5.760220946,4.263034406,4.791814071,4.770829046,5.314696526,5.426264755,5.426264755,4.770829046,5.121015401,5.236492618,5.378511623,5.385431037,4.921245889,5.491853096,3.321928095,3.321928095,5.944858446,4.321928095,5.545350645,3.321928095,4.837943242,4.357552005,4.887525271,4.95419631,3.62058641,5.193771743,3.321928095,4.364572432,3.321928095,3.867896464,4.781359714
3.336283388,3.572889668,3.459431619,5.09592442,3.364572432,3.5360529,4.209453366,5.504620392,3.321928095,3.744161096,4.925999419,4.129283017,4.439623138,6.087462841,6.323730338,6.441284272,5.770829046,6.246027981,5.830356747,5.850499414,6.290940402,5.918863237,6.496654083,5.026800059,4.240314329,3.523561956,5.64096791,6.656782364,6.195741293,3.321928095,5.354028938,5.100136671,5.478971805,3.321928095,3.655351829,6.145677455,6.687900522
3.321928095,4.153805336,3.321928095,4.857980995,3.321928095,3.321928095,5.475733431,4,6.378511623,5.153805336,5.169925001,4.399171094,5.510961919,3.321928095,5.255500733,4.694880193,5.995484519,5.862947248,3.584962501,4.94016675,4.232660757,5.456149035,3.321928095,4.786596362,3.321928095,3.321928095,4.981852653,3.744161096,3.321928095,3.498250868,4.485426827,5.694880193,3.44625623,5.22881869,5.368069877,5.560714954,3.336283388
5.880195729,3.95419631,5.578938713,6.070389328,5.28169825,6.409390936,6.153805336,6.73470962,6.159871337,3.689299161,5.439623138,6.811214118,6.760220946,5.951867504,5.719731057,5.842978832,7.161887682,6.157852169,5.357552005,3.321928095,5.705977902,5.392317423,7.016808288,6.151777655,6.545350645,6.314696526,5.395748328,5.683696454,6.510961919,5.133399125,5.475733431,5.733354341,5.329123596,6.411087227,5.569855608,4.321928095,3.498250868
5.885086225,5.947198584,6.015693807,5.189824559,5.675251386,6.655351829,6.165911939,6.635173947,5.754887502,6.055282436,3.744161096,6.529820947,7.069315495,5.177917792,5.655351829,6.904484098,6.345183447,3.935459748,5.722466024,4.504620392,6.602884409,6.432959407,6.929554316,5.95419631,6.970393538,5.789207575,4.09592442,3.364572432,4.968090752,3.392317423,5.475733431,6.614709844,4.584962501,5.422905743,5.804776378,5.902073579,5.845490051
5.402585758,4.432959407,6.091699834,4.608809243,5.51412226,6.316507819,5.972692654,8.476948673,6.327328083,5.5360529,5.578938713,6.74819285,6.721099189,5.251719093,3.350497247,7.333602628,7.062855655,5.845490051,7.274261661,5.247927513,5.977279923,6.338067798,6.716990894,6.247927513,6.465974465,4.209453366,4.827819025,6.43629512,4.608809243,3.837943242,4.632268215,6.029011087,5.649615459,5.575917361,6.722466024,6.501439145,6.110613806
5.64096791,6.301953395,3.321928095,5.62935662,4.958842675,6.390598906,3.523561956,6.375039431,6.289096702,6.068240861,5.274261661,6.531381461,7.117902789,5.442943496,5.602884409,6.605849867,6.656782364,5.914086097,6.114783447,5.722466024,5.921245889,6.01346226,6.338067798,5.452858965,3.776103988,6.496654083,3.459431619,6.469234794,6.171927354,4.87774425,4.439623138,6.175923742,5.402585758,6.185866545,6.226893814,4.87282876,6.95419631
3.321928095,4.791814071,4.044394119,4.472487771,4.161887682,3.689299161,4.419538892,5.64096791,5.768184325,6.236492618,5.749534268,6.185866545,5.827819025,3.321928095,5.749534268,5.432959407,6.381975479,4.781359714,5.906890596,5.325530332,6.100136671,5.133399125,6.141596278,4.95419631,5.646738698,5.82527683,3.321928095,4.44625623,3.827819025,3.321928095,4.350497247,4.727920455,4.95419631,5.569855608,5.827819025,5.364572432,6.483815777
6.62497818,4.300123725,5.053111336,7.339850003,6.053111336,5.977279923,5.205548911,4.733354341,4.217230716,3.786596362,7.048759312,3.336283388,4.314696526,5.82527683,4.911691582,3.733354341,6.257387843,5.778734244,5.108524457,6.649615459,4.968090752,6.161887682,5.48864354,6.175923742,6.125155131,3.925999419,4.700439718,6.925999419,5.66106548,6.390598906,6.839203788,5.652486495,5.03562391,5.646738698,5.974988112,4.426264755,4.566815154
4.852997588,5.50779464,5.364572432,3.321928095,4.977279923,4.911691582,4.892391026,5.03562391,5.205548911,5.605849867,4.749534268,6.283551423,3.632268215,5.277984747,5.744161096,4.572889668,6.155830172,5.501439145,5.419538892,5.820178962,3.321928095,5.885086225,5.300123725,3.321928095,3.321928095,5.711494907,4.832890014,6.161887682,5.061776198,5.462706751,4.791814071,4.161887682,5.217230716,4.137503524,5.523561956,3.321928095,5.61176256
4.053111336,5.100136671,4.916476644,3.321928095,5.744161096,5.529820947,5.837943242,3.321928095,5.361066489,5.197708158,5.860466259,5.714245518,4.510961919,6.10433666,5.842978832,5.842978832,5.501439145,4.426264755,5.995484519,5.689299161,6.350497247,5.847996907,6.930737338,4.078951341,5.529820947,3.321928095,3.700439718,6.366322214,5.714245518,3.678071905,6.636624621,4.749534268,5.692092375,5.797012978,4.944858446,4.177917792,6.329123596
3.321928095,4.62058641,3.321928095,3.485426827,3.321928095,3.711494907,5.044394119,6.323730338,5.307428525,5.485426827,4.145677455,6.112700133,3.99095486,4.590961241,5.754887502,6.54225805,4.432959407,4.995484519,7.896635141,4.044394119,5.205548911,5.678071905,3.847996907,7.424586226,4.95419631,6.705977902,3.754887502,3.321928095,4.655351829,3.321928095,3.817623258,3.87774425,4.584962501,5.116863758,4.916476644,5.880195729,3.321928095
5.43629512,5.321928095,6.920055055,4.412781525,6.773468928,5.904484098,7.006746832,4.137503524,5.292781749,6.296457407,4.590961241,5.277984747,5.364572432,5.605849867,7.180903709,7.225930411,7.955359305,6.477353527,6.354028938,4.906890596,5.083213368,5.837943242,6.175923742,6.824004051,8.071998581,6.059614856,6.385431037,8.415741768,4.572889668,5.867896464,5.057450272,6.461070114,4.749534268,7.077883864,5.478971805,4.986410935,5.240314329
5.741466986,4.802193217,4.66106548,4.247927513,4.842978832,5.108524457,4.350497247,3.321928095,5.736063628,5.757556689,5.189824559,5.277984747,4.62058641,5.817623258,3.817623258,5.28169825,4.240314329,3.321928095,3.321928095,3.744161096,3.608809243,3.572889668,4.161887682,4.498250868,3.321928095,3.321928095,4.911691582,3.321928095,4.94016675,5.935459748,4.566815154,5.169925001,4.070389328,3.350497247,3.572889668,5.307428525,4.498250868
3.321928095,5.703211467,3.944858446,4.439623138,5.048759312,3.321928095,3.459431619,3.321928095,4.678071905,3.632268215,5.026800059,6.359310317,5.862947248,4.590961241,4.412781525,5.209453366,3.765534746,3.321928095,5.361066489,4.54225805,3.935459748,5.078951341,4.09592442,5.923624611,3.797012978,5.972692654,4.129283017,3.40599236,5.314696526,5.325530332,3.321928095,5.719731057,5.031218731,5.189824559,3.40599236,5.770829046,4.343407822
5.108524457,3.807354922,5.091699834,5.01346226,5.705977902,5.09592442,3.754887502,5.44625623,3.700439718,5.368069877,5.357552005,3.935459748,4.129283017,6.495055528,6.125155131,5.177917792,5.754887502,5.949534933,5.575917361,5.350497247,6.173926932,4.711494907,6.626439137,5.663913842,5.614709844,3.44625623,5.247927513,6.09592442,5.899659026,5.602884409,5.343407822,3.632268215,5.48864354,5.847996907,3.608809243,3.584962501,5.855491443
4.153805336,4.026800059,4.224966365,5.678071905,4.655351829,5.197708158,7.089582893,7.174925683,3.837943242,4.232660757,5.719731057,3.321928095,3.321928095,5.697662633,7.124121312,3.485426827,3.321928095,4.602884409,6.845490051,3.321928095,4.802193217,6.06608919,7.176921112,5.44625623,6.409390936,4.40599236,3.321928095,3.560714954,4.307428525,3.321928095,5.368069877,4.087462841,6.716990894,6.651051691,5.193771743,6.375039431,4.193771743
4.760220946,5.153805336,4.749534268,4.727920455,5.270528942,3.95419631,3.321928095,5.802193217,4.655351829,4.744161096,4.03562391,4.882643049,6.362820526,4.705977902,5.744161096,5.112700133,4.892391026,4.5360529,6.723831566,3.807354922,6.404290064,7.424586226,5.99095486,5.725195817,4.797012978,5.944858446,3.321928095,4.649615459,5.053111336,3.700439718,3.765534746,3.827819025,4.87774425,6.722466024,6.329123596,6.92243574,3.548436625
5.529820947,5.875288598,5.432959407,5.689299161,3.321928095,5.918863237,6.203592714,3.981852653,5.22881869,4.070389328,5.300123725,6.769507291,5.626439137,5.462706751,5.760220946,5.498250868,6.050936965,6.270528942,3.689299161,5.008988783,5.381975479,4.392317423,6.394033895,5.388878339,5.840463234,3.584962501,3.944858446,5.495055528,4.892391026,5.364572432,5.44625623,5.569855608,5.928370323,6.083213368,5.804776378,5.744161096,5.575917361
